ProbeID,Exome,Chr,Strand,From,To,Gene,Type,Max_MAF,Comment,Extra_Comment,CHR,TxStart,TxEnd,Gene_strand,Unique_gene_name
7100154,exome,chr10,+,18829716,18829765,CACNB2,exonic,,GOOD,NO,10,18429605,18830688,+,CACNB2.2
3450446,exome,chr1,+,159171491,159171540,CADM3,exonic,,GOOD,NO,1,159141376,159172932,+,CADM3
620750,exome,chr7,+,134654944,134654993,CALD1,exonic,,GOOD,NO,7,134464163,134655480,+,CALD1.2
4230328,exome,chr7,+,134650082,134650131,CALD1,exonic,,GOOD,NO,7,134464163,134655480,+,CALD1.3
3930592,exome,chr6,+,17557782,17557831,CAP2,exonic,,GOOD,NO,6,17393735,17558023,+,CAP2
3170647,exome,chr2,+,241556739,241556788,GPR35,exonic,,GOOD,NO,2,241544824,241570676,+,GPR35.2
450750,exome,chr2,-,30945713,30945762,CAPN13,exonic,,GOOD,NO,2,30945637,31030311,-,CAPN13
2060347,exome,chr1,+,230937416,230937465,CAPN9,exonic,,GOOD,NO,1,230883129,230937518,+,CAPN9
3840678,exome,chr22,-,37886611,37886660,CARD10,exonic,,GOOD,NO,22,37886399,37915210,-,CARD10
4260050,exome,chr15,+,40954363,40954412,CASC5,exonic,,GOOD,NO,15,40886446,40954881,+,CASC5
2630445,exome,chr2,+,202073896,202073945,CASP10,exonic,,GOOD,NO,2,202047603,202094129,+,CASP10
4850184,exome,chr1,-,10697430,10697479,CASZ1,exonic,,GOOD,NO,1,10696665,10856733,-,CASZ1.2
620360,exome,chr7,+,116148073,116148122,CAV2,exonic,,GOOD,NO,7,116139654,116148595,+,CAV2.2
2630577,exome,chr7,+,116140440,116140489,CAV2,exonic,,GOOD,NO,7,116139654,116148595,+,CAV2.3
6840519,exome,chr19,+,45297498,45303646,CBLC,exonic,,GOOD,SPLICE,19,45281125,45303903,+,CBLC
460504,exome,chr3,+,42908685,42908734,ACKR2,exonic,,GOOD,NO,3,42850963,42908775,+,ACKR2
780341,exome,chr10,-,12938858,12938907,CCDC3,exonic,,GOOD,NO,10,12938624,13141773,-,CCDC3
5310685,exome,chr3,+,128759230,128759279,EFCC1,exonic,,GOOD,NO,3,128720471,128759585,+,EFCC1
3890753,exome,chr3,+,191093258,191093307,CCDC50,exonic,,GOOD,NO,3,191046873,191116459,+,CCDC50.4
830494,exome,chr18,-,52569307,52569356,CCDC68,exonic,,GOOD,NO,18,52568739,52626739,-,CCDC68.2
870603,exome,chr17,+,32614941,32614990,CCL11,exonic,,GOOD,NO,17,32612686,32615199,+,CCL11
1230605,exome,chr17,+,32685425,32685474,CCL13,exonic,,GOOD,NO,17,32683470,32685629,+,CCL13
5340348,exome,chr17,+,34398426,34398475,CCL18,exonic,,GOOD,NO,17,34391631,34398841,+,CCL18
7100646,exome,chr9,-,34689801,34689940,CCL19,exonic,,GOOD,SPLICE,9,34689566,34691274,-,CCL19
4220246,exome,chr2,+,228681852,228681901,CCL20,exonic,,GOOD,NO,2,228678557,228682280,+,CCL20
1340626,exome,chr9,-,34709245,34709294,CCL21,exonic,,GOOD,NO,9,34709001,34710164,-,CCL21
2480092,exome,chr16,+,57399784,57399833,CCL22,exonic,,GOOD,NO,16,57392694,57400102,+,CCL22
5360048,exome,chr17,-,34340899,34340948,CCL23,exonic,,GOOD,NO,17,34340095,34345005,-,CCL23.2
780356,exome,chr7,-,75441214,75441263,CCL24,exonic,,GOOD,NO,7,75441113,75443033,-,CCL24
1110075,exome,chr19,+,8127429,8127478,CCL25,exonic,,GOOD,NO,19,8117645,8127547,+,CCL25.1
6900242,exome,chr19,+,8121276,8121325,CCL25,exonic,,GOOD,NO,19,8117645,8127547,+,CCL25.2
3990026,exome,chr19,+,30315041,30315090,CCNE1,exonic,,GOOD,NO,19,30302900,30315224,+,CCNE1.2
6590093,exome,chr19,+,30303051,30303479,CCNE1,exonic,,GOOD,SPLICE,19,30302900,30315224,+,CCNE1.3
4760154,exome,chr8,-,95893107,95893156,CCNE2,exonic,,GOOD,NO,8,95892452,95907482,-,CCNE2
6250672,exome,chr5,-,54527083,54527132,CCNO,exonic,,GOOD,NO,5,54526980,54529545,-,CCNO
5860630,exome,chr3,+,132319365,132319414,ACKR4,exonic,,GOOD,NO,3,132316080,132321485,+,ACKR4.1
580100,exome,chr12,-,7510072,7519870,CD163L1,exonic,,GOOD,SPLICE,12,7507555,7596781,-,CD163L1.1
5900575,exome,chr15,+,74006466,74006515,CD276,exonic,,GOOD,NO,15,73976621,74006859,+,CD276
4150669,exome,chr1,-,208060054,208060103,CD34,exonic,,GOOD,NO,1,208059882,208084683,-,CD34.2
2760603,exome,chr10,+,62547911,62547960,CDK1,exonic,,GOOD,NO,10,62538088,62554611,+,CDK1.2
2480341,exome,chr3,-,48198995,48199044,CDC25A,exonic,,GOOD,NO,3,48198667,48229801,-,CDC25A
3460152,exome,chr5,-,137621293,137621342,CDC25C,exonic,,GOOD,NO,5,137620953,137674044,-,CDC25C.2
3170497,exome,chr1,-,227180559,227180608,CDC42BPA,exonic,,GOOD,NO,1,227177565,227505826,-,CDC42BPA.1
6250598,exome,chr1,-,227300434,227300483,CDC42BPA,exonic,,GOOD,NO,1,227177565,227505826,-,CDC42BPA.2
3370730,exome,chr19,-,54976215,54976264,CDC42EP5,exonic,,GOOD,NO,19,54976208,54984437,-,CDC42EP5
2320170,exome,chr22,+,19506374,19506423,CDC45,exonic,,GOOD,NO,22,19467348,19508135,+,CDC45
6370474,exome,chr12,-,6958269,6958318,CDCA3,exonic,,GOOD,NO,12,6955888,6961230,-,CDCA3
60215,exome,chr3,-,45152024,45152073,CDCP1,exonic,,GOOD,NO,3,45123765,45187914,-,CDCP1.1
150463,exome,chr3,-,45153586,45153635,CDCP1,exonic,,GOOD,NO,3,45123765,45187914,-,CDCP1.2
5260367,exome,chr3,-,45123930,45123979,CDCP1,exonic,,GOOD,NO,3,45123765,45187914,-,CDCP1.3
5960044,exome,chr3,-,45151890,45151939,CDCP1,exonic,,GOOD,NO,3,45123765,45187914,-,CDCP1.4
6180367,exome,chr1,-,54604951,54605000,CDCP2,exonic,,GOOD,NO,1,54604667,54618679,-,CDCP2
1300113,exome,chr16,+,68868900,68868949,CDH1,exonic,,GOOD,NO,16,68771192,68869445,+,CDH1
2650709,exome,chr16,-,64980871,64980920,CDH11,exonic,,GOOD,NO,16,64977656,65156040,-,CDH11
7050673,exome,chr8,-,95139521,95139570,CDH17,exonic,,GOOD,NO,8,95139393,95229531,-,CDH17
4730482,exome,chr16,+,66438320,66438369,CDH5,exonic,,GOOD,NO,16,66400509,66438689,+,CDH5
6900315,exome,chr14,-,50799128,50801309,CDKL1,exonic,,GOOD,SPLICE,14,50796308,50864122,-,CDKL1
4200678,exome,chr9,+,22120949,22120998,CDKN2B-AS1,exonic,,GOOD,NO,9,21994789,22121093,+,CDKN2B-AS1
3940482,exome,chr17,+,73001773,73001822,CDR2L,exonic,,GOOD,NO,17,72983726,73001892,+,CDR2L
5860010,exome,chr4,+,85570258,85570307,CDS1,exonic,,GOOD,NO,4,85504056,85572493,+,CDS1
2630433,exome,chr16,+,88875576,88875625,CDT1,exonic,,GOOD,NO,16,88870185,88875666,+,CDT1
70184,exome,chr5,+,149563945,149563994,CDX1,exonic,,GOOD,NO,5,149546343,149564121,+,CDX1
2030397,exome,chr13,-,28536471,28536520,CDX2,exonic,,GOOD,NO,13,28536204,28543505,-,CDX2
1090592,exome,chr19,+,51986447,51986496,CEACAM18,exonic,,GOOD,NO,19,51981896,51993859,+,CEACAM18
4220593,exome,chr19,-,45015129,45015178,CEACAM20,exonic,,GOOD,NO,19,45010210,45033548,-,CEACAM20
2360632,exome,chr19,+,42224961,42225010,CEACAM5,exonic,,GOOD,NO,19,42212503,42234341,+,CEACAM5
6650593,exome,chr9,+,135947114,135947163,CEL,exonic,,GOOD,NO,9,135937364,135947250,+,CEL
2600392,exome,chr2,+,27017107,27017156,CENPA,exonic,,GOOD,NO,2,27008881,27017455,+,CENPA
2510639,exome,chr4,-,104027364,104027413,CENPE,exonic,,GOOD,NO,4,104026962,104119566,-,CENPE.2
4780129,exome,chr1,+,214837741,214837790,CENPF,exonic,,GOOD,NO,1,214776531,214837914,+,CENPF
6100079,exome,chr22,-,42339615,42339664,CENPM,exonic,,GOOD,NO,22,42334724,42343168,-,CENPM.2
4780112,exome,chr12,-,88444201,88447468,CEP290,exonic,,GOOD,SPLICE,12,88442789,88535993,-,CEP290
4640242,exome,chr3,-,138213432,138213481,CEP70,exonic,,GOOD,NO,3,138213180,138313225,-,CEP70
2600014,exome,chr18,-,12672833,12672882,CEP76,exonic,,GOOD,NO,18,12661954,12702776,-,CEP76
3370349,exome,chr6,+,31919221,31919351,CFB,exonic,,GOOD,SPLICE,6,31913720,31919861,+,CFB
5870131,exome,chr7,+,117308464,117308513,CFTR,exonic,,GOOD,NO,7,117120016,117308718,+,CFTR
1980670,exome,chr1,+,151510991,151511040,CGN,exonic,,GOOD,NO,1,151483861,151511167,+,CGN
110100,exome,chr15,+,57842758,57842807,CGNL1,exonic,,GOOD,NO,15,57668702,57842925,+,CGNL1
1770593,exome,chr10,-,90966173,90966222,CH25H,exonic,,GOOD,NO,10,90965693,90967071,-,CH25H
3520437,exome,chr3,-,53851763,53851812,CHDH,exonic,,GOOD,NO,3,53850323,53880420,-,CHDH.1
5910433,exome,chr3,-,53850636,53850685,CHDH,exonic,,GOOD,NO,3,53850323,53880420,-,CHDH.2
7200270,exome,chr11,+,125525214,125525263,CHEK1,exonic,,GOOD,NO,11,125495030,125546150,+,CHEK1
7380376,exome,chr22,-,29107964,29115390,CHEK2,exonic,,GOOD,SPLICE,22,29083730,29137822,-,CHEK2.3
6200348,exome,chr14,+,93401437,93401486,CHGA,exonic,,GOOD,NO,14,93389444,93401641,+,CHGA
6420356,exome,chr20,+,5905679,5905728,CHGB,exonic,,GOOD,NO,20,5891973,5906005,+,CHGB
5810491,exome,chr3,+,449314,449363,CHL1,exonic,,GOOD,NO,3,238278,451097,+,CHL1
2490554,exome,chr8,+,82671480,82671529,CHMP4C,exonic,,GOOD,NO,8,82644687,82671748,+,CHMP4C
2680332,exome,chr16,+,23769990,23770039,CHP2,exonic,,GOOD,NO,16,23765947,23770272,+,CHP2
4280180,exome,chr15,-,78887911,78887960,CHRNA3,exonic,,GOOD,NO,15,78885394,78913637,-,CHRNA3
1400504,exome,chr15,+,32404016,32404065,CHRNA7,exonic,,GOOD,NO,15,32322685,32462384,+,CHRNA7.1
2630114,exome,chr16,-,75562910,75562959,CHST5,exonic,,GOOD,NO,16,75562427,75569068,-,CHST5
20445,exome,chr16,-,75507182,75507231,CHST6,exonic,,GOOD,NO,16,75507021,75528926,-,CHST6
780309,exome,chr3,-,9908433,9908482,CIDEC,exonic,,GOOD,NO,3,9908393,9921938,-,CIDEC.2
6380324,exome,chr2,-,113495583,113495632,CKAP2L,exonic,,GOOD,NO,2,113493926,113522254,-,CKAP2L
670500,exome,chr11,-,46776566,46776615,CKAP5,exonic,,GOOD,NO,11,46765083,46867859,-,CKAP5.2
4150066,exome,chr14,-,103986157,103986206,CKB,exonic,,GOOD,NO,14,103985994,103989196,-,CKB
3420661,exome,chr15,+,43990342,43990883,CKMT1A,exonic,,GOOD,SPLICE,15,43984983,43991420,+,CKMT1A
5570021,exome,chr15,+,43891045,43891094,CKMT1B,exonic,,GOOD,NO,15,43885054,43891604,+,CKMT1B
3830315,exome,chr5,+,80562019,80562068,CKMT2,exonic,,GOOD,NO,5,80529138,80562217,+,CKMT2
5670722,exome,chr1,+,86965684,86965733,CLCA1,exonic,,GOOD,NO,1,86934525,86965974,+,CLCA1
3400431,exome,chr3,+,170151770,170151819,CLDN11,exonic,,GOOD,NO,3,170136652,170152479,+,CLDN11
1070133,exome,chr7,+,90044977,90045026,CLDN12,exonic,,GOOD,NO,7,90032647,90045268,+,CLDN12
1300717,exome,chr7,-,100877625,100877674,CLDN15,exonic,,GOOD,NO,7,100875372,100882101,-,CLDN15.2
20546,exome,chr7,-,73183346,73183395,CLDN3,exonic,,GOOD,NO,7,73183326,73184600,-,CLDN3
4210546,exome,chr7,+,73246689,73246738,CLDN4,exonic,,GOOD,NO,7,73245192,73247023,+,CLDN4
3360148,exome,chr21,-,31586545,31586594,CLDN8,exonic,,GOOD,NO,21,31586323,31588469,-,CLDN8.1
7320400,exome,chr21,-,31586823,31586872,CLDN8,exonic,,GOOD,NO,21,31586323,31588469,-,CLDN8.2
3310747,exome,chr14,-,38723526,38723575,CLEC14A,exonic,,GOOD,NO,14,38723204,38725575,-,CLEC14A
6020132,exome,chr6,-,45869719,45869768,CLIC5,exonic,,GOOD,NO,6,45866189,46048085,-,CLIC5
5360044,exome,chr10,-,129676195,129676244,CLRN3,exonic,,GOOD,NO,10,129676113,129691211,-,CLRN3
4880097,exome,chr1,-,9791852,9791901,CLSTN1,exonic,,GOOD,NO,1,9789078,9884584,-,CLSTN1.3
2230630,exome,chr16,-,66648944,66648993,CMTM4,exonic,,GOOD,NO,16,66648652,66730610,-,CMTM4.2
3440280,exome,chr4,-,47938281,47938330,CNGA1,exonic,,GOOD,NO,4,47937993,48014961,-,CNGA1
5900343,exome,chr1,+,26516211,26516260,CNKSR1,exonic,,GOOD,NO,1,26503980,26516376,+,CNKSR1
4850630,exome,chr19,+,11660806,11660855,CNN1,exonic,,GOOD,NO,19,11649531,11661138,+,CNN1
6560487,exome,chr9,-,34551534,34551583,CNTFR,exonic,,GOOD,NO,9,34551429,34590138,-,CNTFR
4050347,exome,chr3,+,3097806,3097855,CNTN4,exonic,,GOOD,NO,3,2140549,3099645,+,CNTN4
610189,exome,chr7,-,51084227,51084276,COBL,exonic,,GOOD,NO,7,51083908,51384515,-,COBL
3060095,exome,chr6,-,75794610,75794659,COL12A1,exonic,,GOOD,NO,6,75794041,75915623,-,COL12A1.2
3870228,exome,chr10,+,71718730,71718779,COL13A1,exonic,,GOOD,NO,10,71561643,71718904,+,COL13A1.2
3800010,exome,chr8,+,121383554,121383603,COL14A1,exonic,,GOOD,NO,8,121137346,121385814,+,COL14A1
5090026,exome,chr9,+,101832391,101832440,COL15A1,exonic,,GOOD,NO,9,101705994,101833074,+,COL15A1
2120270,exome,chr10,-,105791551,105791600,COL17A1,exonic,,GOOD,NO,10,105791045,105845638,-,COL17A1.2
6960142,exome,chr17,-,48261601,48261650,COL1A1,exonic,,GOOD,NO,17,48261456,48279000,-,COL1A1
4040671,exome,chr7,+,94057677,94057726,COL1A2,exonic,,GOOD,NO,7,94023872,94060544,+,COL1A2.1
6060612,exome,chr7,+,94060111,94060160,COL1A2,exonic,,GOOD,NO,7,94023872,94060544,+,COL1A2.2
2350441,exome,chr5,-,177664949,177664999,COL23A1,exonic,,GOOD,NO,5,177664616,178017556,-,COL23A1
3520452,exome,chr3,+,130203400,130203449,COL6A5,exonic,,GOOD,NO,3,130064358,130203690,+,COL6A5.1
2120021,exome,chr2,+,189877094,189877143,COL3A1,exonic,,GOOD,NO,2,189839098,189877472,+,COL3A1
5910431,exome,chr13,-,110801523,110801572,COL4A1,exonic,,GOOD,NO,13,110801304,110959504,-,COL4A1
5890279,exome,chr13,+,111164872,111164921,COL4A2,exonic,,GOOD,NO,13,110959630,111165373,+,COL4A2
4490292,exome,chr2,-,189897456,189897505,COL5A2,exonic,,GOOD,NO,2,189896640,190044605,-,COL5A2
7570598,exome,chr21,+,47424673,47424722,COL6A1,exonic,,GOOD,NO,21,47401662,47424963,+,COL6A1
7050372,exome,chr2,+,3691795,3691844,COLEC11,exonic,,GOOD,NO,2,3642421,3692234,+,COLEC11
6060164,exome,chr14,+,74422159,74422208,COQ6,exonic,,GOOD,NO,14,74416636,74429813,+,COQ6.2
5390138,exome,chr19,-,36642575,36642624,COX7A1,exonic,,GOOD,NO,19,36641823,36643771,-,COX7A1
1400019,exome,chr7,+,129922003,129929423,CPA2,exonic,,GOOD,SPLICE,7,129906702,129929637,+,CPA2
2340743,exome,chr3,+,148614404,148614453,CPA3,exonic,,GOOD,NO,3,148583042,148614878,+,CPA3
5390687,exome,chr4,+,166419151,166419200,CPE,exonic,,GOOD,NO,4,166300093,166419699,+,CPE
6840059,exome,chr14,+,24547168,24547217,CPNE6,exonic,,GOOD,NO,14,24540045,24547309,+,CPNE6
6760592,exome,chr2,+,207827154,207827203,CPO,exonic,,GOOD,NO,2,207804277,207834198,+,CPO
6110044,exome,chr2,+,211543549,211543598,CPS1,exonic,,GOOD,NO,2,211342405,211543832,+,CPS1
5890139,exome,chr10,-,125505403,125505452,CPXM2,exonic,,GOOD,NO,10,125505151,125651500,-,CPXM2
6580068,exome,chr1,+,197411488,197411537,CRB1,exonic,,GOOD,NO,1,197170591,197447585,+,CRB1
4670402,exome,chr19,+,6465587,6466483,CRB3,exonic,,GOOD,SPLICE,19,6463787,6467230,+,CRB3.2
3450373,exome,chr19,+,4172969,4173018,CREB3L3,exonic,,GOOD,NO,19,4153597,4173051,+,CREB3L3
3930040,exome,chr2,+,36776631,36776680,CRIM1,exonic,,GOOD,NO,2,36583369,36778278,+,CRIM1
360296,exome,chr4,-,5822772,5822821,CRMP1,exonic,,GOOD,NO,4,5822490,5894810,-,CRMP1
6110079,exome,chr11,-,111779543,111779592,CRYAB,exonic,,GOOD,NO,11,111779343,111783937,-,CRYAB
6100064,exome,chr3,-,186256577,186256626,CRYGS,exonic,,GOOD,NO,3,186256231,186262167,-,CRYGS
5860519,exome,chr15,-,75966983,75967032,CSPG4,exonic,,GOOD,NO,15,75966662,76005189,-,CSPG4
6860709,exome,chr8,+,68107658,68107707,CSPP1,exonic,,GOOD,NO,8,67976602,68108849,+,CSPP1.2
1010367,exome,chr11,-,33163368,33163417,CSTF3,exonic,,GOOD,NO,11,33106129,33183037,-,CSTF3.4
460167,exome,chr14,+,39788473,39796094,CTAGE5,exonic,,GOOD,SPLICE,14,39734475,39820397,+,CTAGE5
3840309,exome,chr4,-,1235196,1235245,CTBP1,exonic,,GOOD,NO,4,1205227,1242908,-,CTBP1.3
60138,exome,chr1,+,70904431,70904480,CTH,exonic,,GOOD,NO,1,70876900,70905534,+,CTH.1
1470576,exome,chr1,+,70897857,70897906,CTH,exonic,,GOOD,NO,1,70876900,70905534,+,CTH.2
6220504,exome,chr1,+,70889980,70890029,CTH,exonic,,GOOD,NO,1,70876900,70905534,+,CTH.3
4860546,exome,chr8,+,104394690,104394739,CTHRC1,exonic,,GOOD,NO,8,104383742,104395232,+,CTHRC1.1
4890689,exome,chr8,+,104394752,104394801,CTHRC1,exonic,,GOOD,NO,8,104383742,104395232,+,CTHRC1.2
650445,exome,chr1,+,206331123,206331172,CTSE,exonic,,GOOD,NO,1,206317458,206332104,+,CTSE.1
5900754,exome,chr1,+,206332015,206332064,CTSE,exonic,,GOOD,NO,1,206317458,206332104,+,CTSE.2
1430477,exome,chr9,-,99795183,99795232,CTSV,exonic,,GOOD,NO,9,99791958,99801925,-,CTSV
1240253,exome,chr1,+,113001840,113001889,CTTNBP2NL,exonic,,GOOD,NO,1,112938799,113003786,+,CTTNBP2NL
4890048,exome,chr10,-,16866876,16866925,CUBN,exonic,,GOOD,NO,10,16865964,17171816,-,CUBN
2030541,exome,chr6,-,43005484,43005533,CUL7,exonic,,GOOD,NO,6,43005354,43021683,-,CUL7
870161,exome,chr21,+,18938824,18938873,CXADR,exonic,,GOOD,NO,21,18885223,18965897,+,CXADR.1
3870253,exome,chr10,-,44866024,44866073,CXCL12,exonic,,GOOD,NO,10,44865600,44880545,-,CXCL12.1
4560020,exome,chr10,-,44872980,44873029,CXCL12,exonic,,GOOD,NO,10,44865600,44880545,-,CXCL12.2
4610615,exome,chr10,-,44876269,44876318,CXCL12,exonic,,GOOD,NO,10,44865600,44880545,-,CXCL12.3
1110564,exome,chr4,+,78532615,78532664,CXCL13,exonic,,GOOD,NO,4,78432906,78532988,+,CXCL13
510192,exome,chr4,-,105411999,105412048,CXXC4,exonic,,GOOD,NO,4,105389462,105416058,-,CXXC4
4860307,exome,chr10,+,96495134,96495183,CYP2C18,exonic,,GOOD,NO,10,96443250,96495947,+,CYP2C18
5220717,exome,chr10,+,96612587,96612636,CYP2C19,exonic,,GOOD,NO,10,96522437,96612962,+,CYP2C19
2100711,exome,chr10,-,96796886,96796935,CYP2C8,exonic,,GOOD,NO,10,96796528,96829254,-,CYP2C8
3390767,exome,chr10,+,96748683,96748732,CYP2C9,exonic,,GOOD,NO,10,96698414,96749148,+,CYP2C9
870168,exome,chr19,+,41712945,41712994,CYP2S1,exonic,,GOOD,NO,19,41699111,41713444,+,CYP2S1.2
630743,exome,chr7,-,99354678,99354727,CYP3A4,exonic,,GOOD,NO,7,99354582,99381811,-,CYP3A4
6250059,exome,chr7,-,99245855,99245904,CYP3A5,exonic,,GOOD,NO,7,99245811,99277649,-,CYP3A5
6040086,exome,chr7,-,99303110,99303159,CYP3A7,exonic,,GOOD,NO,7,99302659,99332823,-,CYP3A7
3610093,exome,chr1,-,47394903,47394951,CYP4A11,exonic,,GOOD,NO,1,47394845,47407156,-,CYP4A11
1440719,exome,chr19,-,15990603,15990652,CYP4F2,exonic,,GOOD,NO,19,15988833,16008930,-,CYP4F2
3290048,exome,chr1,+,47516229,47516278,CYP4X1,exonic,,GOOD,NO,1,47427035,47516426,+,CYP4X1.2
3930605,exome,chr1,+,86048879,86048928,CYR61,exonic,,GOOD,NO,1,86046443,86049648,+,CYR61
1030632,exome,chr21,-,27838793,27838842,CYYR1,exonic,,GOOD,NO,21,27838527,27945723,-,CYYR1
1510095,exome,chr9,+,124547412,124547461,DAB2IP,exonic,,GOOD,NO,9,124329380,124547809,+,DAB2IP
1990196,exome,chr19,-,47150896,47150945,DACT3,exonic,,GOOD,NO,19,47150820,47164395,-,DACT3
50192,exome,chr1,+,159175984,159176033,ACKR1,exonic,,GOOD,NO,1,159173802,159176290,+,ACKR1
50368,exome,chr12,-,91576514,91576563,DCN,exonic,,GOOD,NO,12,91537053,91576901,-,DCN.1
5550719,exome,chr12,-,91573196,91573245,DCN,exonic,,GOOD,NO,12,91537053,91576901,-,DCN.2
7650296,exome,chr12,-,91539848,91539897,DCN,exonic,,GOOD,NO,12,91537053,91576901,-,DCN.3
3170292,exome,chr1,-,85784472,85784521,DDAH1,exonic,,GOOD,NO,1,85784167,86044046,-,DDAH1
7380678,exome,chr7,-,50526537,50530955,DDC,exonic,,GOOD,SPLICE,7,50526133,50633154,-,DDC
6370050,exome,chr1,+,162750003,162750052,DDR2,exonic,,GOOD,NO,1,162602227,162750247,+,DDR2.1
2230341,exome,chr8,-,6912976,6913025,DEFA5,exonic,,GOOD,NO,8,6912821,6914261,-,DEFA5
1770497,exome,chr8,-,6782410,6783374,DEFA6,exonic,,GOOD,SPLICE,8,6782215,6783598,-,DEFA6
4920040,exome,chr8,-,6735347,6735396,DEFB1,exonic,,GOOD,NO,8,6728096,6735529,-,DEFB1
3370397,exome,chr4,+,9446293,9452110,DEFB131,exonic,,GOOD,SPLICE,4,9446259,9452240,+,DEFB131
990164,exome,chr14,-,100613009,100613058,DEGS2,exonic,,GOOD,NO,14,100612752,100626012,-,DEGS2
6100072,exome,chr7,-,140218271,140218320,DENND2A,exonic,,GOOD,NO,7,140218218,140341286,-,DENND2A
6200201,exome,chr1,-,68941628,68941677,DEPDC1,exonic,,GOOD,NO,1,68939834,68962904,-,DEPDC1
2370441,exome,chr5,-,59892829,59892878,DEPDC1B,exonic,,GOOD,NO,5,59892738,59995993,-,DEPDC1B.1
7330338,exome,chr5,-,59899386,59901557,DEPDC1B,exonic,,GOOD,SPLICE,5,59892738,59995993,-,DEPDC1B.2
870390,exome,chr8,+,121062572,121062621,DEPTOR,exonic,,GOOD,NO,8,120885894,121063157,+,DEPTOR.2
2630669,exome,chr11,+,33050234,33050283,DEPDC7,exonic,,GOOD,NO,11,33037409,33055128,+,DEPDC7.1
6220113,exome,chr11,+,33052981,33053030,DEPDC7,exonic,,GOOD,NO,11,33037409,33055128,+,DEPDC7.2
1660176,exome,chr9,-,117164661,117164710,WHRN,exonic,,GOOD,NO,9,117164359,117267736,-,WHRN
630202,exome,chr2,+,179325855,179325904,DFNB59,exonic,,GOOD,NO,2,179316162,179326110,+,DFNB59
6860440,exome,chr5,-,79924527,79924576,DHFR,exonic,,GOOD,NO,5,79922044,79950800,-,DHFR.2
1050037,exome,chr14,+,24520454,24520503,DHRS4L1,exonic,,GOOD,NO,14,24476217,24520586,+,DHRS4L1.4
5390672,exome,chr13,-,60348862,60348911,DIAPH3,exonic,,GOOD,NO,13,60239720,60738119,-,DIAPH3.1
6560167,exome,chr13,-,60240830,60240879,DIAPH3,exonic,,GOOD,NO,13,60239720,60738119,-,DIAPH3.2
6660739,exome,chr13,-,60240002,60240051,DIAPH3,exonic,,GOOD,NO,13,60239720,60738119,-,DIAPH3.3
2190326,exome,chr14,-,80664174,80664223,DIO2,exonic,,GOOD,NO,14,80663867,80697397,-,DIO2
130746,exome,chr14,-,102018591,102018640,DIO3OS,exonic,,GOOD,NO,14,102018559,102022013,-,DIO3OS
3180491,exome,chr9,-,93372325,93372374,DIRAS2,exonic,,GOOD,NO,9,93372113,93405387,-,DIRAS2
7200348,exome,chr15,+,40662942,40662991,DISP2,exonic,,GOOD,NO,15,40650435,40663257,+,DISP2
2340246,exome,chr11,+,111892746,111892795,DIXDC1,exonic,,GOOD,NO,11,111797867,111893374,+,DIXDC1.1
6760451,exome,chr11,+,111892092,111892141,DIXDC1,exonic,,GOOD,NO,11,111797867,111893374,+,DIXDC1.2
3840475,exome,chr15,-,100331290,100331339,DNM1P46,exonic,,GOOD,NO,15,100330360,100347132,-,DNM1P46
6510215,exome,chr10,-,79550704,79550753,DLG5,exonic,,GOOD,NO,10,79550548,79686348,-,DLG5
3140682,exome,chr15,+,41230929,41230978,DLL4,exonic,,GOOD,NO,15,41221530,41231258,+,DLL4
6220209,exome,chr10,+,124403116,124403165,DMBT1,exonic,,GOOD,NO,10,124320180,124403252,+,DMBT1
6290717,exome,chr9,+,22451723,22451772,DMRTA1,exonic,,GOOD,NO,9,22446839,22452472,+,DMRTA1
5420528,exome,chr1,+,78482385,78482434,DNAJB4,exonic,,GOOD,NO,1,78444841,78483648,+,DNAJB4.2
2450411,exome,chr10,-,69556801,69556850,DNAJC12,exonic,,GOOD,NO,10,69556426,69597937,-,DNAJC12.1
5720465,exome,chr10,-,69556901,69556950,DNAJC12,exonic,,GOOD,NO,10,69556426,69597937,-,DNAJC12.2
7510544,exome,chr12,+,49745275,49745324,DNAJC22,exonic,,GOOD,NO,12,49740699,49747467,+,DNAJC22
6200309,exome,chr1,+,38032298,38032347,DNALI1,exonic,,GOOD,NO,1,38022519,38032458,+,DNALI1
2000017,exome,chr16,+,3707802,3707940,DNASE1,exonic,,GOOD,SPLICE,16,3702939,3708096,+,DNASE1
4490465,exome,chr10,-,101639718,101639767,DNMBP,exonic,,GOOD,NO,10,101635327,101769710,-,DNMBP
2360196,exome,chr10,+,129250149,129250198,DOCK1,exonic,,GOOD,NO,10,128593977,129250781,+,DOCK1
150435,exome,chr19,-,11310143,11310192,DOCK6,exonic,,GOOD,NO,19,11309968,11373168,-,DOCK6
150056,exome,chr16,+,89704523,89704572,DPEP1,exonic,,GOOD,NO,16,89679715,89704839,+,DPEP1
4560484,exome,chr11,+,66263217,66264813,DPP3,exonic,,GOOD,SPLICE,11,66247483,66277130,+,DPP3.3
2100228,exome,chr1,-,168664878,168664927,DPT,exonic,,GOOD,NO,1,168664694,168698442,-,DPT
4290431,exome,chr5,-,146770501,146770550,DPYSL3,exonic,,GOOD,NO,5,146770370,146889619,-,DPYSL3
7510020,exome,chr2,-,74745602,74745651,DQX1,exonic,,GOOD,NO,2,74745257,74753408,-,DQX1
