ProbeID,Exome,Chr,Strand,From,To,Gene,Type,Max_MAF,Comment,Extra_Comment,CHR,TxStart,TxEnd,Gene_strand
3120349,exome,chr19,-,35549976,35550025,HPN-AS1,exonic,,GOOD,NO,19,35549962,35597208,-
5550609,exome,chr10,+,38502598,38502647,LOC100129055,exonic,,GOOD,NO,10,38464598,38503273,+
630414,genome,chr13,-,51825576,51825625,FAM124A,exonic,,GOOD,NO,13,51796469,51858377,+
3400059,exome,chr6,-,160181380,160181429,LOC100129518,exonic,,GOOD,NO,6,160181290,160183364,-
6020709,exome,chr17,-,62746105,62746739,LOC146880,exonic,,GOOD,SPLICE,17,62745779,62778117,-
1820717,exome,chr16,+,22397350,22410635,MFSD13B,exonic,,GOOD,SPLICE,16,22397089,22418918,+
1030669,exome,chr11,+,10615666,10615715,MRVI1-AS1,exonic,,GOOD,NO,11,10562782,10621479,+
540538,exome,chr2,-,214141738,214141787,LOC100130451,exonic,,GOOD,NO,2,214141276,214148929,-
2850332,exome,chr18,+,77906061,77906110,PARD6G-AS1,exonic,,GOOD,NO,18,77905806,77936315,+
1570390,exome,chr1,-,41154835,41154884,NFYC-AS1,exonic,,GOOD,NO,1,41154751,41157933,-
4880577,exome,chr7,-,130130720,130130769,MESTIT1,exonic,,GOOD,NO,7,130126897,130131013,-
7040228,exome,chr2,+,42721870,42721919,MTA3,exonic,,GOOD,NO,2,42721708,42984087,+
1240408,exome,chr14,-,19881560,19881609,LINC01296,exonic,,GOOD,NO,14,19880208,19925329,-
2350608,genome,chr20,-,47855574,47855623,DDX27,exonic,,GOOD,NO,20,47835831,47860614,+
2690377,exome,chr7,-,5347943,5348554,TNRC18,exonic,,GOOD,SPLICE,7,5346422,5463177,-
3840682,exome,chr20,+,47896853,47896902,SNORD12B,exonic,,GOOD,NO,20,47896849,47896952,+
510072,exome,chr20,+,62926366,62934506,LINC00266-1,exonic,,GOOD,SPLICE,20,62921737,62934707,+
240386,exome,chr9,-,67785042,67785091,FAM27E3,exonic,,GOOD,NO,9,67784943,67786625,-
2710138,exome,chr3,+,13978138,13978187,FGD5P1,exonic,,GOOD,NO,3,13974552,13978444,+
2480097,exome,chr14,+,102228216,102229249,PPP2R5C,exonic,,GOOD,SPLICE,14,102228134,102394328,+
5490520,exome,chr1,-,44165439,44165488,KDM4A-AS1,exonic,,GOOD,NO,1,44165408,44173012,-
6760020,exome,chr1,+,28290187,28293045,XKR8,exonic,,GOOD,SPLICE,1,28285972,28294607,+
6400450,exome,chr20,+,47896850,47896899,SNORD12B,exonic,,GOOD,NO,20,47896849,47896952,+
6280315,exome,chr8,-,144099747,144099796,LOC100133669,exonic,,GOOD,NO,8,144063447,144099807,-
2070102,exome,chr19,-,55874552,55874601,FAM71E2,exonic,,GOOD,NO,19,55866275,55874620,-
5870437,exome,chr16,-,29436902,29436951,SMG1P6,exonic,,GOOD,NO,16,29436731,29458347,-
3400239,exome,chr1,+,26104662,26104711,MAN1C1,exonic,,GOOD,NO,1,25943958,26112698,+
2000161,exome,chr22,+,21645478,21645527,POM121L8P,exonic,,GOOD,NO,22,21636713,21652015,+
5340088,exome,chr17,+,73622601,73622650,MYO15B,exonic,,GOOD,NO,17,73584138,73622927,+
4920689,exome,chr20,+,47896851,47896900,SNORD12B,exonic,,GOOD,NO,20,47896849,47896952,+
2000521,exome,chr22,-,42760698,42764736,LINC01315,exonic,,GOOD,SPLICE,22,42760405,42765214,-
5670039,exome,chr12,-,6862114,6862163,MLF2,exonic,,GOOD,NO,12,6857157,6862636,-
4570274,exome,chr7,+,5036429,5036478,RNF216P1,exonic,,GOOD,NO,7,5013615,5037800,+
3190132,exome,chr7,-,56880358,56880407,LOC401357,exonic,,GOOD,NO,7,56876816,56880429,-
1850324,exome,chr13,+,45965524,45965573,TPT1-AS1,exonic,,GOOD,NO,13,45915479,45965618,+
4860520,exome,chr5,-,150322127,150322176,ZNF300P1,exonic,,GOOD,NO,5,150309997,150326146,-
7560376,exome,chr16,-,3077876,3077925,BICDL2,exonic,,GOOD,NO,16,3077867,3085542,-
2640639,exome,chr7,+,121946642,121946691,FEZF1-AS1,exonic,,GOOD,NO,7,121943711,121950131,+
4230056,exome,chr15,-,44958680,44958729,PATL2,exonic,,GOOD,NO,15,44957929,44969086,-
2000553,exome,chr6,+,41107621,41107670,ADCY10P1,exonic,,GOOD,NO,6,41068772,41108573,+
3180059,exome,chr17,-,79898929,79898978,MYADML2,exonic,,GOOD,NO,17,79897520,79905109,-
3520037,exome,chr13,-,111516489,111516538,LINC00346,exonic,,GOOD,NO,13,111516333,111522655,-
5860255,exome,chr19,-,55940600,55940649,SHISA7,exonic,,GOOD,NO,19,55940104,55954230,-
5670433,exome,chr3,+,107647450,107647499,LINC00636,exonic,,GOOD,NO,3,107602051,107647753,+
1660762,exome,chr7,-,65841308,65841357,LINC00174,exonic,,GOOD,NO,7,65841030,65865395,-
1980373,exome,chr7,-,107297732,107297781,SLC26A4-AS1,exonic,,GOOD,NO,7,107296960,107302243,-
4010672,exome,chr16,+,4606491,4606540,C16orf96,exonic,,GOOD,NO,16,4606490,4650318,+
3990129,exome,chr7,+,39832150,39832199,LINC00265,exonic,,GOOD,NO,7,39773166,39834222,+
5090121,exome,chr7,+,157177702,157178283,DNAJB6,exonic,,GOOD,SPLICE,7,157129709,157210133,+
1740091,exome,chr18,-,4455070,4455119,DLGAP1,exonic,,GOOD,NO,18,3496029,4455266,-
4040598,exome,chr2,-,208773263,208795660,PLEKHM3,exonic,,GOOD,SPLICE,2,208686011,208890284,-
5690669,exome,chr7,-,72491352,72491401,SPDYE8P,exonic,,GOOD,NO,7,72490259,72500309,-
4120070,exome,chr16,-,88931449,88931498,PABPN1L,exonic,,GOOD,NO,16,88929747,88933068,-
6100519,exome,chr2,-,207564537,207564586,DYTN,exonic,,GOOD,NO,2,207516344,207583120,-
2650445,exome,chr10,+,6369944,6369993,LOC399715,exonic,,GOOD,NO,10,6368506,6377943,+
6770064,exome,chr10,+,6377612,6377661,LOC399715,exonic,,GOOD,NO,10,6368506,6377943,+
5090142,genome,chr1,+,162348660,162348709,C1orf226,exonic,,GOOD,NO,1,162348695,162356608,+
5310014,exome,chr3,-,10048205,10048254,LOC401052,exonic,,GOOD,NO,3,10048101,10052779,-
1470546,exome,chr6,+,21666801,21666850,CASC15,exonic,,GOOD,NO,6,21666674,22194616,+
6580398,exome,chr5,-,158596759,158596808,RNF145,exonic,,GOOD,NO,5,158584416,158637061,-
580364,exome,chr4,-,54852021,54852070,RPL21P44,exonic,,GOOD,NO,4,54851665,54853449,-
1030521,exome,chr11,+,64217586,64217635,LOC100996455,exonic,,GOOD,NO,11,64216528,64219128,+
4900403,exome,chr16,+,21363432,21387990,SNX29P1,exonic,,GOOD,SPLICE,16,21360683,21397254,+
5550615,exome,chr16,-,29450902,29450951,SMG1P6,exonic,,GOOD,NO,16,29436731,29458347,-
6280129,exome,chr2,+,114764755,114764804,LINC01191,exonic,,GOOD,NO,2,114737145,114764887,+
3060341,exome,chr3,+,195438611,195438660,LINC00969,exonic,,GOOD,NO,3,195415368,195438746,+
2850437,exome,chr7,+,128295390,128295439,LINC01000,exonic,,GOOD,NO,7,128281294,128301052,+
1430689,exome,chr19,+,11352497,11352546,ANGPTL8,exonic,,GOOD,NO,19,11350294,11352619,+
150626,exome,chr11,-,131310,131359,LINC01001,exonic,,GOOD,NO,11,126986,131920,-
2140458,exome,chr7,+,18126747,18126795,HDAC9,exonic,,GOOD,NO,7,18126564,19042037,+
4040086,exome,chr6,-,30782422,30782471,LINC00243,exonic,,GOOD,NO,6,30780642,30798436,-
2640671,exome,chr9,+,43923856,43923905,CNTNAP3P2,exonic,,GOOD,NO,9,43685195,43924057,+
1090022,exome,chr9,+,43923678,43923727,CNTNAP3P2,exonic,,GOOD,NO,9,43685195,43924057,+
4860746,exome,chr7,+,141898487,141898536,MGAM2,exonic,,GOOD,NO,7,141811548,141922124,+
2450392,exome,chr1,-,243255839,243255888,LINC01347,exonic,,GOOD,NO,1,243219615,243265046,-
3190053,exome,chr1,-,243255869,243255918,LINC01347,exonic,,GOOD,NO,1,243219615,243265046,-
2360576,exome,chr9,+,141069826,141069875,TUBBP5,exonic,,GOOD,NO,9,141044564,141071885,+
6280301,exome,chr1,-,704964,705013,LOC100288069,exonic,,GOOD,NO,1,700244,714068,-
780273,exome,chr6,+,94477415,94477464,TSG1,exonic,,GOOD,NO,6,94416800,94486199,+
6770347,exome,chr21,+,30565952,30566001,LINC00189,exonic,,GOOD,NO,21,30565814,30660526,+
1010543,exome,chr2,-,27849324,27849373,CCDC121,exonic,,GOOD,NO,2,27848505,27851898,-
290414,exome,chr10,+,48157061,48157110,CTSLP2,exonic,,GOOD,NO,10,48155942,48158691,+
630072,exome,chr7,-,151921611,151921660,KMT2C,exonic,,GOOD,NO,7,151832009,152133090,-
6650167,exome,chr1,-,231611694,231611743,SNRPD2P2,exonic,,GOOD,NO,1,231611509,231612271,-
4260110,exome,chr2,+,91969708,91969757,GGT8P,exonic,,GOOD,NO,2,91963367,91970153,+
5080725,exome,chr14,-,65877531,65877580,FUT8-AS1,exonic,,GOOD,NO,14,65877310,65879335,-
3450731,exome,chr6,-,139794168,139795727,LINC01625,exonic,,GOOD,SPLICE,6,139790131,139795733,-
7320767,exome,chr17,-,58286178,58286768,USP32,exonic,,GOOD,SPLICE,17,58254690,58469586,-
5260341,exome,chr2,-,47134992,47135041,MCFD2,exonic,,GOOD,NO,2,47129008,47168994,-
510184,exome,chr10,+,38736642,38736784,LINC00999,exonic,,GOOD,SPLICE,10,38717073,38741081,+
6580270,exome,chr12,+,53345408,53345542,KRT18,exonic,,GOOD,SPLICE,12,53342654,53346685,+
4540110,exome,chr17,+,60613549,60613598,TLK2,exonic,,GOOD,NO,17,60556385,60692841,+
460605,exome,chr1,-,149821763,149821812,HIST2H2BC,exonic,,GOOD,NO,1,149821758,149822340,-
6290259,exome,chr10,+,51853119,51853641,FAM21A,exonic,,GOOD,SPLICE,10,51827647,51893269,+
4900253,exome,chr1,-,112142215,112142264,LINC01160,exonic,,GOOD,NO,1,112141628,112150940,-
130594,exome,chr6,+,29976861,29976910,HLA-J,exonic,,GOOD,NO,6,29973747,29977733,+
840441,exome,chr11,+,2014464,2014513,HOTS,exonic,,GOOD,NO,11,2013637,2017524,+
6280397,genome,chr1,+,162348659,162348708,C1orf226,exonic,,GOOD,NO,1,162348695,162356608,+
4180148,exome,chr17,-,58422896,58422945,USP32,exonic,,GOOD,NO,17,58254690,58469586,-
5290180,exome,chr17,-,56065444,56065493,VEZF1,exonic,,GOOD,NO,17,56048909,56065615,-
940379,exome,chr5,+,180338369,180338418,BTNL8,exonic,,GOOD,NO,5,180326076,180377906,+
7330717,exome,chr17,+,2940449,2940498,RAP1GAP2,exonic,,GOOD,NO,17,2699731,2941035,+
770400,exome,chr8,-,6855261,6855780,DEFA1B,exonic,,GOOD,SPLICE,8,6835170,6875823,-
4230768,exome,chr2,+,14774974,14775023,FAM84A,exonic,,GOOD,NO,2,14772809,14780168,+
5050736,exome,chr16,+,22558197,22558246,LOC653786,exonic,,GOOD,NO,16,22557018,22588186,+
4220139,genome,chr1,-,248738036,248738085,OR2T34,exonic,,GOOD,NO,1,248737101,248738058,-
1030390,exome,chr8,-,145557498,145557546,SCRT1,exonic,,GOOD,NO,8,145554227,145559943,-
7210184,exome,chr3,+,120320846,120320895,NDUFB4,exonic,,GOOD,NO,3,120315127,120321258,+
940192,exome,chr18,-,2946198,2946247,LOC727896,exonic,,GOOD,NO,18,2943212,2946621,-
3930326,exome,chr12,+,123347398,123347447,HIP1R,exonic,,GOOD,NO,12,123319261,123347507,+
7400593,exome,chr2,+,243101583,243101632,LOC728323,exonic,,GOOD,NO,2,243030783,243102476,+
1450470,exome,chr1,-,761963,762011,LINC00115,exonic,,GOOD,NO,1,761585,762902,-
6580241,exome,chr4,+,119513009,119517075,LOC729218,exonic,,GOOD,SPLICE,4,119512898,119556180,+
1470523,exome,chr2,-,242576377,242576426,THAP4,exonic,,GOOD,NO,2,242523819,242576725,-
2100458,exome,chr4,+,119551476,119551618,LOC729218,exonic,,GOOD,SPLICE,4,119512898,119556180,+
7330324,exome,chr6,-,147123328,147123377,KATNBL1P6,exonic,,GOOD,NO,6,147122804,147124960,-
630288,exome,chr8,-,12516913,12516962,LOC729732,exonic,,GOOD,NO,8,12394587,12523120,-
3120494,exome,chr11,+,43921172,43921221,SEC14L1P1,exonic,,GOOD,NO,11,43918852,43921424,+
5490129,exome,chr6,-,168080455,168080504,LOC441178,exonic,,GOOD,NO,6,168080305,168084467,-
4730246,exome,chr2,-,112580073,112580122,ANAPC1,exonic,,GOOD,NO,2,112525213,112641741,-
6980463,exome,chr7,-,56880356,56880405,LOC401357,exonic,,GOOD,NO,7,56876816,56880429,-
1300687,exome,chr17,+,30374783,30374832,LRRC37B,exonic,,GOOD,NO,17,30334890,30380519,+
50594,exome,chr22,-,23981094,24002065,GUSBP11,exonic,,GOOD,SPLICE,22,23980674,24059610,-
4040739,exome,chr18,-,44098164,44098213,LOXHD1,exonic,,GOOD,NO,18,44056934,44236996,-
7650138,exome,chr18,-,2917404,2917453,LPIN2,exonic,,GOOD,NO,18,2916991,3011945,-
5050703,exome,chr19,-,39797501,39797550,LRFN1,exonic,,GOOD,NO,19,39797456,39805976,-
3840288,exome,chr19,+,36435967,36436016,LRFN3,exonic,,GOOD,NO,19,36428021,36436097,+
2350477,exome,chr8,-,133584562,133584611,LRRC6,exonic,,GOOD,NO,8,133582666,133687863,-
3830047,exome,chr7,+,150034900,150034949,LRRC61,exonic,,GOOD,NO,7,150020295,150035245,+
3870161,exome,chr3,+,3888801,3888850,LRRN1,exonic,,GOOD,NO,3,3841114,3891518,+
4230482,exome,chr11,+,71807798,71807847,LRTOMT,exonic,,GOOD,NO,11,71791376,71821828,+
1510739,exome,chr11,+,1890109,1890158,LSP1,exonic,,GOOD,NO,11,1874199,1913493,+
6290341,exome,chr2,-,133426021,133426070,LYPD1,exonic,,GOOD,NO,2,133400852,133429152,-
4150008,exome,chr1,-,235922484,235922533,LYST,exonic,,GOOD,NO,1,235824330,236047008,-
4850180,exome,chr11,-,10580155,10580204,LYVE1,exonic,,GOOD,NO,11,10579412,10590365,-
6200279,exome,chr19,+,504961,505010,MADCAM1,exonic,,GOOD,NO,19,496489,505343,+
2340671,exome,chr4,+,1316182,1316231,MAEA,exonic,,GOOD,NO,4,1283638,1333936,+
5690411,exome,chr22,+,38612067,38612116,MAFF,exonic,,GOOD,NO,22,38597938,38612517,+
7550202,exome,chr22,+,38598106,38598155,MAFF,exonic,,GOOD,NO,22,38597938,38612517,+
4890097,exome,chr4,-,140637567,140637616,MAML3,exonic,,GOOD,NO,4,140637545,141075233,-
1190528,exome,chr12,-,12482506,12482555,MANSC1,exonic,,GOOD,NO,12,12482217,12503169,-
4880136,exome,chr12,+,116997197,117013654,MAP1LC3B2,exonic,,GOOD,SPLICE,12,116997185,117014425,+
6760167,exome,chr5,-,126205787,126205836,MARCH3,exonic,,GOOD,NO,5,126203405,126366500,-
430711,exome,chr10,-,45953345,45953394,MARCH8,exonic,,GOOD,NO,10,45950032,46090354,-
4560019,exome,chr2,-,8996957,8997006,MBOAT2,exonic,,GOOD,NO,2,8992819,9143879,-
5080468,exome,chr2,-,8997442,8997491,MBOAT2,exonic,,GOOD,NO,2,8992819,9143879,-
520292,exome,chr16,+,89987309,89987358,MC1R,exonic,,GOOD,NO,16,89984286,89987385,+
1500348,exome,chr3,-,182896567,182896616,MCF2L2,exonic,,GOOD,NO,3,182895791,183146057,-
5670709,exome,chr6,-,100367884,100367933,MCHR2,exonic,,GOOD,NO,6,100367785,100442114,-
6480326,exome,chr5,-,94417136,94417185,MCTP1,exonic,,GOOD,NO,5,94041241,94620279,-
990349,exome,chr15,+,95013573,95013622,MCTP2,exonic,,GOOD,NO,15,94841429,95027181,+
6220088,exome,chr17,-,60023118,60023167,MED13,exonic,,GOOD,NO,17,60019965,60142643,-
6770672,exome,chr22,+,20929457,20929506,MED15,exonic,,GOOD,NO,22,20861828,20941919,+
6330491,exome,chr6,-,131895369,131895418,MED23,exonic,,GOOD,NO,6,131895105,131949379,-
6590220,exome,chr1,-,3404857,3404906,MEGF6,exonic,,GOOD,NO,1,3404505,3528059,-
4880553,exome,chr2,-,103334061,103334110,MFSD9,exonic,,GOOD,NO,2,103331084,103353347,-
6420500,exome,chr22,+,39887987,39888036,MGAT3,exonic,,GOOD,NO,22,39853324,39888199,+
2710494,exome,chr18,+,3604152,3604201,DLGAP1-AS2,exonic,,GOOD,NO,18,3603734,3610087,+
4280376,exome,chr1,+,203700615,203700664,LINC00260,exonic,,GOOD,NO,1,203699704,203700979,+
430438,exome,chr22,+,27071941,27071990,MIAT,exonic,,GOOD,NO,22,27053445,27072440,+
540600,exome,chr17,+,4800546,4800595,MINK1,exonic,,GOOD,NO,17,4736634,4801356,+
7650392,exome,chr13,-,108183545,108183594,MIR1267,exonic,,GOOD,NO,13,108183518,108183596,-
460521,exome,chr6,-,33967773,33967822,MIR1275,exonic,,GOOD,NO,6,33967748,33967828,-
940026,exome,chr17,-,56408627,56408676,MIR142,exonic,,GOOD,NO,17,56408592,56408679,-
4490064,exome,chr9,-,131154911,131154960,MIR219A2,exonic,,GOOD,NO,9,131154896,131154993,-
6400687,exome,chr4,+,38869677,38869726,MIR574,exonic,,GOOD,NO,4,38869652,38869748,+
6510497,exome,chr20,+,33054172,33054221,MIR644A,exonic,,GOOD,NO,20,33054129,33054223,+
670368,exome,chr9,-,86584663,86584712,MIR7-1,exonic,,GOOD,NO,9,86584662,86584772,-
4670674,exome,chr15,+,89911253,89911302,MIR9-3,exonic,,GOOD,NO,15,89911247,89911337,+
2690630,exome,chr9,+,96941150,96941199,MIRLET7D,exonic,,GOOD,NO,9,96941115,96941202,+
2630474,exome,chr1,+,151040632,151040681,MLLT11,exonic,,GOOD,NO,1,151032150,151040973,+
4150768,exome,chr12,-,109991859,109991908,MMAB,exonic,,GOOD,NO,12,109991520,110011358,-
2810450,exome,chr3,+,154797463,154797512,MME,exonic,,GOOD,NO,3,154797435,154901518,+
2490470,exome,chr1,+,167745310,167745359,MPZL1,exonic,,GOOD,NO,1,167691186,167761156,+
6270082,exome,chr11,-,118106162,118106211,MPZL3,exonic,,GOOD,NO,11,118097404,118123083,-
70468,exome,chr2,-,216809615,216809664,MREG,exonic,,GOOD,NO,2,216807313,216878346,-
2320750,exome,chr11,-,10597790,10597839,MRVI1,exonic,,GOOD,NO,11,10594637,10715535,-
7200725,exome,chr12,-,120779347,120779396,MSI1,exonic,,GOOD,NO,12,120779132,120806983,-
3520370,exome,chr17,+,55757003,55757052,MSI2,exonic,,GOOD,NO,17,55333211,55762050,+
4290402,exome,chr3,-,135867906,135867955,MSL2,exonic,,GOOD,NO,3,135867759,135914688,-
1030634,exome,chr22,+,30418024,30418073,MTMR3,exonic,,GOOD,NO,22,30279157,30426857,+
2970121,exome,chr5,-,176734466,176734515,MXD3,exonic,,GOOD,NO,5,176732500,176739292,-
6860465,exome,chr1,-,203137001,203137050,MYBPH,exonic,,GOOD,NO,1,203136938,203144942,-
1500349,exome,chr14,-,23851199,23851248,MYH6,exonic,,GOOD,NO,14,23851198,23877486,-
1260463,exome,chr12,-,111348925,111348974,MYL2,exonic,,GOOD,NO,12,111348623,111358404,-
1980246,exome,chr15,-,52484759,52484808,MYO5C,exonic,,GOOD,NO,15,52484514,52587995,-
2230600,exome,chr2,+,128394458,128394909,MYO7B,exonic,,GOOD,SPLICE,2,128293377,128395303,+
5420192,exome,chr19,+,13251678,13251727,NACC1,exonic,,GOOD,NO,19,13229101,13251961,+
6220373,exome,chr19,+,13991494,13991543,NANOS3,exonic,,GOOD,NO,19,13988062,13991571,+
4890164,exome,chr8,-,71024747,71024796,NCOA2,exonic,,GOOD,NO,8,71021996,71316473,-
4290497,exome,chr12,+,116974178,116974227,LINC00173,exonic,,GOOD,NO,12,116971226,116974318,+
1050470,exome,chr18,+,2606506,2608747,NDC80,exonic,,GOOD,SPLICE,18,2571509,2616634,+
2690181,exome,chr16,+,84036241,84036290,NECAB2,exonic,,GOOD,NO,16,84002236,84036379,+
3120470,exome,chr15,-,56208960,56209009,NEDD4,exonic,,GOOD,NO,15,56119116,56285944,-
1570273,exome,chr18,+,56065037,56065086,NEDD4L,exonic,,GOOD,NO,18,55711609,56068772,+
2100129,exome,chr6,-,11201045,11201094,NEDD9,exonic,,GOOD,NO,6,11183530,11382581,-
1090286,exome,chr17,+,27069704,27069753,NEK8,exonic,,GOOD,NO,17,27055831,27069784,+
1010086,exome,chr18,-,70534584,70534633,NETO1,exonic,,GOOD,NO,18,70409548,70534810,-
1990292,exome,chr17,-,7219268,7219317,NEURL4,exonic,,GOOD,NO,17,7218950,7232638,-
6940682,exome,chr17,+,29687690,29701048,NF1,exonic,,GOOD,SPLICE,17,29421944,29704695,+
3140386,exome,chr16,+,68255124,68255173,NFATC3,exonic,,GOOD,NO,16,68119268,68263162,+
50465,exome,chr3,+,101568655,101568704,NFKBIZ,exonic,,GOOD,NO,3,101546833,101579869,+
1110632,exome,chr8,-,23536476,23536527,NKX3-1,exonic,,GOOD,NO,8,23536205,23540450,-
6100408,exome,chr16,+,57115493,57116348,NLRC5,exonic,,GOOD,SPLICE,16,57050985,57117436,+
2490669,exome,chr17,-,5421079,5421128,NLRP1,exonic,,GOOD,NO,17,5404718,5487832,-
7150020,exome,chr11,+,285175,285224,NLRP6,exonic,,GOOD,NO,11,278569,285388,+
4010709,exome,chr20,+,36151866,36151915,NNAT,exonic,,GOOD,NO,20,36149607,36152090,+
4780706,exome,chr16,-,3593426,3593475,NLRC3,exonic,,GOOD,NO,16,3589035,3627405,-
2710338,exome,chr2,+,73429989,73430038,NOTO,exonic,,GOOD,NO,2,73429385,73438340,+
4290037,exome,chr8,+,120436199,120436248,NOV,exonic,,GOOD,NO,8,120428551,120436678,+
1820746,exome,chr3,-,132400023,132400072,NPHP3,exonic,,GOOD,NO,3,132399452,132441303,-
7560148,exome,chr5,-,142783970,142784019,NR3C1,exonic,,GOOD,NO,5,142657495,142815077,-
5900767,exome,chr8,+,31497732,31497781,NRG1,exonic,,GOOD,NO,8,31497267,32625475,+
7210661,exome,chr5,+,176562826,176562875,NSD1,exonic,,GOOD,NO,5,176560079,176727214,+
2360563,exome,chr4,+,40811591,40811640,NSUN7,exonic,,GOOD,NO,4,40751913,40812002,+
5870431,exome,chr4,+,40811516,40811565,NSUN7,exonic,,GOOD,NO,4,40751913,40812002,+
1510735,exome,chr16,+,2523479,2523780,NTN3,exonic,,GOOD,SPLICE,16,2521499,2524146,+
150647,exome,chr9,+,135117683,135117732,NTNG2,exonic,,GOOD,NO,9,135037333,135118220,+
1050184,exome,chr7,+,151074543,151074592,NUB1,exonic,,GOOD,NO,7,151038846,151075548,+
5560056,exome,chr4,-,123843985,123844034,NUDT6,exonic,,GOOD,NO,4,123813798,123844159,-
4200121,exome,chr19,-,41172671,41172720,NUMBL,exonic,,GOOD,NO,19,41171811,41196563,-
4480767,exome,chr11,-,3707218,3707267,NUP98,exonic,,GOOD,NO,11,3696239,3819022,-
4250066,exome,chr13,+,25905529,25905578,NUP58,exonic,,GOOD,NO,13,25875665,25916561,+
2480180,exome,chr19,-,17566257,17566306,NXNL1,exonic,,GOOD,NO,19,17566233,17571725,-
3930551,exome,chr10,+,15115123,15115172,OLAH,exonic,,GOOD,NO,10,15085894,15115851,+
6770131,exome,chr13,+,53626107,53626156,OLFM4,exonic,,GOOD,NO,13,53602875,53626196,+
1780239,exome,chr21,+,34401252,34401301,OLIG2,exonic,,GOOD,NO,21,34398215,34401503,+
2260487,exome,chr17,-,29621987,29622036,OMG,exonic,,GOOD,NO,17,29621667,29624380,-
1030576,exome,chr6,-,74078547,74078938,OOEP,exonic,,GOOD,SPLICE,6,74078279,74079515,-
2260367,exome,chr1,+,159410007,159410056,OR10J1,exonic,,GOOD,NO,1,159409511,159410600,+
2690050,exome,chr1,+,159410111,159410160,OR10J1,exonic,,GOOD,NO,1,159409511,159410600,+
4670626,exome,chr9,-,125239264,125239313,OR1J1,exonic,,GOOD,NO,9,125239236,125240205,-
7210672,exome,chr11,+,6806736,6806785,OR2AG1,exonic,,GOOD,NO,11,6806247,6807245,+
1090037,exome,chr1,-,248436179,248436228,OR2T33,exonic,,GOOD,NO,1,248436153,248437116,-
4730561,exome,chr11,+,55798437,55798486,OR5AS1,exonic,,GOOD,NO,11,55797894,55798869,+
4670736,exome,chr3,+,98072884,98072933,OR5K4,exonic,,GOOD,NO,3,98072697,98073663,+
5420286,exome,chr11,+,124095982,124096031,OR8G2,exonic,,GOOD,NO,11,124095343,124096368,+
6660333,exome,chr1,-,52838935,52838984,ORC1,exonic,,GOOD,NO,1,52838500,52870143,-
450020,exome,chr9,+,117093875,117093924,ORM2,exonic,,GOOD,NO,9,117092068,117095536,+
1740438,exome,chr2,+,63284134,63284183,OTX1,exonic,,GOOD,NO,2,63277191,63284966,+
2650300,exome,chr3,-,151047273,151047322,P2RY13,exonic,,GOOD,NO,3,151044095,151047337,-
4610241,exome,chr3,-,150930215,150930264,P2RY14,exonic,,GOOD,NO,3,150929904,150996230,-
4850592,exome,chr3,-,150931303,150931352,P2RY14,exonic,,GOOD,NO,3,150929904,150996230,-
5490301,exome,chr20,+,43567782,43567831,PABPC1L,exonic,,GOOD,NO,20,43538700,43587799,+
770735,exome,chr4,+,20729438,20729487,PACRGL,exonic,,GOOD,NO,4,20697904,20754523,+
5870397,exome,chr1,-,156213474,156213523,PAQR6,exonic,,GOOD,NO,1,156213111,156217908,-
6550367,exome,chr1,-,156213478,156213527,PAQR6,exonic,,GOOD,NO,1,156213111,156217908,-
1440484,exome,chr11,+,125619497,125619546,PATE1,exonic,,GOOD,NO,11,125616187,125619743,+
2970494,exome,chr15,-,44958702,44959315,PATL2,exonic,,GOOD,SPLICE,15,44957929,44969086,-
4040367,exome,chr15,-,44960567,44960616,PATL2,exonic,,GOOD,NO,15,44957929,44969086,-
160465,exome,chr5,+,140605411,140605460,PCDHB14,exonic,,GOOD,NO,5,140601897,140605860,+
2810243,exome,chr2,+,120413989,120414038,CFAP221,exonic,,GOOD,NO,2,120302007,120414237,+
4540487,exome,chr15,-,101924306,101924355,PCSK6,exonic,,GOOD,NO,15,101844132,102030187,-
4120598,exome,chr3,-,195965401,195965450,PCYT1A,exonic,,GOOD,NO,3,195964615,196014623,-
5700440,exome,chr8,-,66636503,66636552,PDE7A,exonic,,GOOD,NO,8,66626568,66753969,-
2370630,exome,chr2,+,173463638,173463687,PDK1,exonic,,GOOD,NO,2,173420100,173490351,+
5870546,exome,chr5,-,176918083,176918132,PDLIM7,exonic,,GOOD,NO,5,176910394,176924606,-
3390368,exome,chr16,+,66921549,66921598,PDP2,exonic,,GOOD,NO,16,66914382,66925002,+
4040377,exome,chr11,+,119060453,119060502,PDZD3,exonic,,GOOD,NO,11,119056165,119060932,+
7040181,exome,chr1,+,207253723,207253772,PFKFB2,exonic,,GOOD,NO,1,207226619,207254368,+
6250615,exome,chr19,-,46522516,46522565,PGLYRP1,exonic,,GOOD,NO,19,46522411,46526556,-
3170139,exome,chr6,+,13283758,13286390,PHACTR1,exonic,,GOOD,SPLICE,6,12716887,13288075,+
6900014,exome,chr5,+,125960979,125961028,PHAX,exonic,,GOOD,NO,5,125936606,125962944,+
5310240,exome,chr6,+,33383041,33383090,PHF1,exonic,,GOOD,NO,6,33378772,33384230,+
1690673,exome,chr17,-,27239500,27239549,PHF12,exonic,,GOOD,NO,17,27232270,27278508,-
3170615,exome,chr4,+,129783182,129783231,JADE1,exonic,,GOOD,NO,4,129730777,129796379,+
