ProbeID,Exome,Chr,Strand,From,To,Gene,Type,Max_MAF,Comment,Extra_Comment,CHR,TxStart,TxEnd,Gene_strand
4040274,exome,chr11,+,55890393,55890442,OR8H3,exonic,,GOOD,NO,11,55889848,55890787,+
3520196,exome,chr13,-,108859906,108859955,LIG4,exonic,,GOOD,NO,13,108859791,108870716,-
6180367,exome,chr1,-,54604951,54605000,CDCP2,exonic,,GOOD,NO,1,54604667,54618679,-
3610280,exome,chr9,+,35847058,35847107,TMEM8B,exonic,,GOOD,NO,9,35829221,35854844,+
5560162,exome,chr11,-,787377,787426,CEND1,exonic,,GOOD,NO,11,787109,790126,-
6980242,exome,chr10,-,135368869,135368918,SYCE1,exonic,,GOOD,NO,10,135367403,135382876,-
2360646,exome,chr1,-,173472430,173474399,SLC9C2,exonic,,GOOD,SPLICE,1,173469603,173572233,-
620747,exome,chr1,-,173469932,173469981,SLC9C2,exonic,,GOOD,NO,1,173469603,173572233,-
5220138,exome,chr2,-,37076014,37076063,STRN,exonic,,GOOD,NO,2,37064840,37193615,-
7100554,exome,chr11,-,124637168,124637217,MSANTD2,exonic,,GOOD,NO,11,124636393,124670300,-
4670743,exome,chr14,+,57756587,57756636,AP5M1,exonic,,GOOD,NO,14,57735605,57756797,+
7400689,exome,chr20,+,61579735,61579784,GID8,exonic,,GOOD,NO,20,61569440,61579827,+
150678,exome,chr10,+,104574973,104575022,WBP1L,exonic,,GOOD,NO,10,104503726,104576021,+
4920068,exome,chr19,-,36280360,36280409,LINC01529,exonic,,GOOD,NO,19,36279777,36288811,-
4060639,exome,chr2,+,3730587,3730636,ALLC,exonic,,GOOD,NO,2,3705785,3750260,+
4070601,exome,chr2,+,3749976,3750025,ALLC,exonic,,GOOD,NO,2,3705785,3750260,+
3990451,exome,chr7,+,22896233,22896282,SNORD93,exonic,,GOOD,NO,7,22896231,22896305,+
2120291,exome,chr6,-,46047916,46047965,CLIC5,exonic,,GOOD,NO,6,45866189,46048085,-
3190520,exome,chr17,+,30347791,30348429,LRRC37B,exonic,,GOOD,SPLICE,17,30334890,30380519,+
6220593,exome,chr2,-,99242230,99242279,MGAT4A,exonic,,GOOD,NO,2,99235568,99347589,-
20465,exome,chr5,-,1798715,1798764,MRPL36,exonic,,GOOD,NO,5,1798498,1799956,-
3120750,exome,chr1,-,151104334,151104383,SEMA6C,exonic,,GOOD,NO,1,151104162,151119140,-
2640484,exome,chr14,+,105865777,105865826,TEX22,exonic,,GOOD,NO,14,105864919,105880196,+
7150040,exome,chr3,+,130395390,130395439,COL6A6,exonic,,GOOD,NO,3,130279177,130395888,+
3830242,exome,chr17,+,34539413,34539462,CCL4L2,exonic,,GOOD,NO,17,34538464,34641846,+
3440343,exome,chr11,-,134248869,134248918,B3GAT1,exonic,,GOOD,NO,11,134248397,134281812,-
6370014,exome,chr11,-,134248966,134249015,B3GAT1,exonic,,GOOD,NO,11,134248397,134281812,-
7570095,exome,chr1,+,203047701,203047750,PPFIA4,exonic,,GOOD,NO,1,202995648,203047864,+
110154,exome,chr17,+,47657370,47657419,NXPH3,exonic,,GOOD,NO,17,47653297,47661171,+
3460564,exome,chr16,+,24231287,24231336,PRKCB,exonic,,GOOD,NO,16,23847299,24231932,+
4290278,exome,chr11,-,32410420,32410469,WT1,exonic,,GOOD,NO,11,32409321,32457081,-
4120347,exome,chr22,+,21057949,21058273,TMEM191A,exonic,,GOOD,SPLICE,22,21055401,21058891,+
4220195,exome,chr22,+,21056978,21057323,TMEM191A,exonic,,GOOD,SPLICE,22,21055401,21058891,+
7330343,exome,chr9,-,134585116,134585165,RAPGEF1,exonic,,GOOD,NO,9,134452156,134615331,-
6270037,exome,chr9,-,134452268,134452317,RAPGEF1,exonic,,GOOD,NO,9,134452156,134615331,-
6200079,exome,chr19,+,56572879,56572928,NLRP5,exonic,,GOOD,NO,19,56511091,56573174,+
5720100,exome,chr19,-,9759408,9759457,ZNF562,exonic,,GOOD,NO,19,9759337,9785776,-
520114,exome,chr4,-,152592061,152592110,GATB,exonic,,GOOD,NO,4,152591808,152682175,-
4590427,exome,chr9,+,19373676,19373725,DENND4C,exonic,,GOOD,NO,9,19230762,19374266,+
2640240,exome,chr9,+,19372769,19372818,DENND4C,exonic,,GOOD,NO,9,19230762,19374266,+
3830544,exome,chr16,-,10626283,10626332,EMP2,exonic,,GOOD,NO,16,10622278,10674573,-
7610131,exome,chr2,+,46613293,46613342,EPAS1,exonic,,GOOD,NO,2,46524540,46613842,+
510736,exome,chr16,+,55540166,55540215,MMP2,exonic,,GOOD,NO,16,55512741,55540603,+
1940564,exome,chr18,+,6590535,6590584,LINC01387,exonic,,GOOD,NO,18,6511414,6590652,+
2680128,exome,chr12,-,66531874,66531923,TMBIM4,exonic,,GOOD,NO,12,66530715,66563852,-
6110685,exome,chr12,+,107937807,107937856,BTBD11,exonic,,GOOD,NO,12,107712196,108053419,+
5820164,exome,chr1,-,54638233,54638282,CYB5RL,exonic,,GOOD,NO,1,54638026,54665746,-
1070685,exome,chr1,-,54656515,54656564,CYB5RL,exonic,,GOOD,NO,1,54638026,54665746,-
6370187,exome,chr5,+,34832470,34832519,RAI14,exonic,,GOOD,NO,5,34656432,34832717,+
4760632,exome,chr10,-,34400259,34400308,PARD3,exonic,,GOOD,NO,10,34398487,35104253,-
3060133,exome,chr9,+,131873260,131873309,PTPA,exonic,,GOOD,NO,9,131873227,131911225,+
6040114,exome,chr9,+,131911152,131911201,PTPA,exonic,,GOOD,NO,9,131873227,131911225,+
4890451,exome,chr5,+,125829324,125829373,GRAMD3,exonic,,GOOD,NO,5,125695787,125829853,+
620528,exome,chr17,+,16690312,16690361,USP32P1,exonic,,GOOD,NO,17,16690205,16707819,+
7560044,exome,chr11,-,72396394,72396443,ARAP1,exonic,,GOOD,NO,11,72396113,72463434,-
1340452,exome,chr5,-,106716594,106716643,EFNA5,exonic,,GOOD,NO,5,106712589,107006596,-
6760605,exome,chr1,-,161091394,161091443,DEDD,exonic,,GOOD,NO,1,161090768,161102478,-
1980220,exome,chr1,-,161090968,161091017,DEDD,exonic,,GOOD,NO,1,161090768,161102478,-
870364,exome,chr1,-,161091253,161091302,DEDD,exonic,,GOOD,NO,1,161090768,161102478,-
6130079,exome,chr9,+,136217479,136217528,RPL7A,exonic,,GOOD,NO,9,136215068,136218280,+
2260646,exome,chr12,-,32944450,32944499,PKP2,exonic,,GOOD,NO,12,32943679,33049780,-
2710524,exome,chr5,+,71502172,71502221,MAP1B,exonic,,GOOD,NO,5,71403094,71505397,+
2650523,exome,chr10,-,94214272,94215357,IDE,exonic,,GOOD,SPLICE,10,94211440,94333852,-
1500382,exome,chr6,+,154567870,154567919,OPRM1,exonic,,GOOD,NO,6,154331630,154568001,+
4860292,exome,chr10,+,18689962,18690011,CACNB2,exonic,,GOOD,NO,10,18429605,18830688,+
6660544,exome,chr10,+,99372437,99372486,HOGA1,exonic,,GOOD,NO,10,99344101,99372555,+
6220168,exome,chr21,-,46221236,46221285,UBE2G2,exonic,,GOOD,NO,21,46188494,46221751,-
990114,exome,chr2,+,55764619,55764668,CFAP36,exonic,,GOOD,NO,2,55746730,55772216,+
2940470,exome,chr16,+,1129766,1129815,SSTR5,exonic,,GOOD,NO,16,1122755,1131454,+
3450192,exome,chr13,-,21548914,21548963,LATS2,exonic,,GOOD,NO,13,21547175,21635722,-
3370427,exome,chr15,-,42274075,42274124,PLA2G4E,exonic,,GOOD,NO,15,42273779,42342901,-
4900632,exome,chr8,-,102214597,102214646,ZNF706,exonic,,GOOD,NO,8,102209265,102218292,-
1170041,exome,chr19,-,10683646,10683695,AP1M2,exonic,,GOOD,NO,19,10683346,10697991,-
3310440,exome,chr16,+,19091058,19091107,COQ7,exonic,,GOOD,NO,16,19078916,19091417,+
5420504,exome,chr19,-,50243186,50243361,TSKS,exonic,,GOOD,SPLICE,19,50243010,50266515,-
4900471,exome,chr1,+,55307561,55307610,LEXM,exonic,,GOOD,NO,1,55271735,55307937,+
3290307,exome,chr18,+,43422098,43422147,SIGLEC15,exonic,,GOOD,NO,18,43405544,43422521,+
7510132,exome,chr12,-,10311173,10311222,OLR1,exonic,,GOOD,NO,12,10310898,10324790,-
1710327,exome,chr1,-,247494880,247494929,ZNF496,exonic,,GOOD,NO,1,247463621,247495045,-
7570102,exome,chrY,+,21765898,21765947,TXLNGY,exonic,,GOOD,NO,Y,21729243,21769056,+
50022,exome,chr4,-,10492234,10502925,CLNK,exonic,,GOOD,SPLICE,4,10491837,10686386,-
110253,exome,chr11,-,63678787,63678836,RCOR2,exonic,,GOOD,NO,11,63678692,63684316,-
3440156,exome,chr3,+,167512493,167512542,SERPINI1,exonic,,GOOD,NO,3,167453431,167543357,+
6400114,exome,chr17,-,8091881,8091930,BORCS6,exonic,,GOOD,NO,17,8091650,8093564,-
1710626,exome,chr10,+,19377013,19377062,MALRD1,exonic,,GOOD,NO,10,19337699,20023407,+
5560047,exome,chr10,+,19413503,19413552,MALRD1,exonic,,GOOD,NO,10,19337699,20023407,+
5720482,exome,chr4,+,89427202,89427251,HERC5,exonic,,GOOD,NO,4,89378267,89427319,+
3990349,exome,chr1,-,204654535,204654584,LRRN2,exonic,,GOOD,NO,1,204586302,204654597,-
1410403,exome,chr1,-,204586364,204586413,LRRN2,exonic,,GOOD,NO,1,204586302,204654597,-
2570079,exome,chr2,-,191840380,191840429,STAT1,exonic,,GOOD,NO,2,191833761,191878976,-
3360463,exome,chr4,+,1246504,1246553,CTBP1-AS2,exonic,,GOOD,NO,4,1243227,1246795,+
2760092,exome,chr1,+,39991324,39991373,BMP8A,exonic,,GOOD,NO,1,39957317,39995541,+
3140193,exome,chr9,-,140342696,140342745,NSMF,exonic,,GOOD,NO,9,140342022,140353786,-
1340279,exome,chr1,+,45770286,45770335,LINC01144,exonic,,GOOD,NO,1,45769581,45771291,+
1740347,exome,chr14,-,60027842,60027891,CCDC175,exonic,,GOOD,NO,14,59971784,60043549,-
240291,exome,chr1,+,158435965,158436014,OR10K1,exonic,,GOOD,NO,1,158435351,158436293,+
1230543,exome,chr11,-,114270381,114270430,C11orf71,exonic,,GOOD,NO,11,114262169,114271272,-
1470376,exome,chr11,+,65305963,65306012,SCYL1,exonic,,GOOD,NO,11,65292547,65306182,+
990543,exome,chr1,+,70717363,70717412,SRSF11,exonic,,GOOD,NO,1,70671364,70717701,+
5420100,exome,chr12,+,109865290,109865339,MYO1H,exonic,,GOOD,NO,12,109826523,109886176,+
6040519,exome,chr8,-,72110273,72110322,EYA1,exonic,,GOOD,NO,8,72109667,72274467,-
3370647,exome,chr1,-,158687083,158687132,OR6K3,exonic,,GOOD,NO,1,158686957,158687905,-
4230091,exome,chr7,-,26231800,26231849,HNRNPA2B1,exonic,,GOOD,NO,7,26229555,26240413,-
4150593,exome,chr17,+,26727855,26727904,SARM1,exonic,,GOOD,NO,17,26698682,26728055,+
380201,exome,chr4,+,68472253,68472302,STAP1,exonic,,GOOD,NO,4,68424414,68473059,+
2760181,exome,chr6,-,99817496,99817545,COQ3,exonic,,GOOD,NO,6,99817347,99842082,-
1050551,exome,chr16,+,710650,710699,WDR90,exonic,,GOOD,NO,16,699362,717829,+
5700431,exome,chr16,+,717662,717711,WDR90,exonic,,GOOD,NO,16,699362,717829,+
7560541,exome,chr1,-,9097352,9097401,SLC2A5,exonic,,GOOD,NO,1,9097004,9129887,-
7510014,exome,chr19,-,29698478,29698527,UQCRFS1,exonic,,GOOD,NO,19,29698166,29704136,-
2900180,exome,chr6,+,27861206,27861255,HIST1H2BO,exonic,,GOOD,NO,6,27861202,27861669,+
2490050,exome,chr1,+,41303443,41304008,KCNQ4,exonic,,GOOD,SPLICE,1,41249683,41306124,+
6860121,exome,chr1,+,41289773,41289822,KCNQ4,exonic,,GOOD,NO,1,41249683,41306124,+
6510524,exome,chr22,+,37711220,37711269,CYTH4,exonic,,GOOD,NO,22,37678423,37711389,+
10196,exome,chr21,+,45560172,45560221,C21orf33,exonic,,GOOD,NO,21,45553493,45565605,+
6280253,exome,chr3,-,10146014,10146063,FANCD2OS,exonic,,GOOD,NO,3,10123003,10149915,-
7050368,exome,chr3,-,10146100,10146149,FANCD2OS,exonic,,GOOD,NO,3,10123003,10149915,-
2490100,exome,chr9,+,107516923,107516972,NIPSNAP3A,exonic,,GOOD,NO,9,107509968,107522403,+
6060392,exome,chr1,+,40961671,40961720,ZFP69,exonic,,GOOD,NO,1,40943301,40962015,+
130215,exome,chr4,+,78087312,78087361,CCNG2,exonic,,GOOD,NO,4,78078356,78091213,+
4280136,exome,chr20,+,60883436,60883485,ADRM1,exonic,,GOOD,NO,20,60877951,60883918,+
4390121,exome,chr20,+,60883723,60883772,ADRM1,exonic,,GOOD,NO,20,60877951,60883918,+
4250064,exome,chr19,+,18109459,18109508,KCNN1,exonic,,GOOD,NO,19,18062110,18109930,+
1070195,exome,chr17,-,37563024,37563073,MED1,exonic,,GOOD,NO,17,37560537,37607527,-
3360370,exome,chr11,+,93495570,93495619,C11orf54,exonic,,GOOD,NO,11,93474759,93496268,+
2470463,exome,chr11,+,93495818,93495867,C11orf54,exonic,,GOOD,NO,11,93474759,93496268,+
3310725,exome,chr19,+,47885761,47885810,DHX34,exonic,,GOOD,NO,19,47852537,47885961,+
4050609,exome,chr16,-,46990432,46990481,DNAJA2,exonic,,GOOD,NO,16,46989273,47007625,-
6420040,exome,chr17,+,7765276,7765325,CYB5D1,exonic,,GOOD,NO,17,7761063,7765600,+
940630,exome,chr9,-,27325806,27325855,MOB3B,exonic,,GOOD,NO,9,27325206,27529850,-
4280274,exome,chr1,+,152636997,152637046,LCE2D,exonic,,GOOD,NO,1,152635886,152637135,+
780544,exome,chr5,+,10435390,10435439,MARCH6,exonic,,GOOD,NO,5,10353750,10440500,+
670392,exome,chr1,+,44170759,44170808,KDM4A,exonic,,GOOD,NO,1,44115796,44171189,+
1570424,exome,chr12,+,1017763,1017812,WNK1,exonic,,GOOD,NO,12,862088,1020618,+
5550682,exome,chr12,+,1020126,1020175,WNK1,exonic,,GOOD,NO,12,862088,1020618,+
4670093,exome,chr17,-,2322014,2322063,METTL16,exonic,,GOOD,NO,17,2319347,2415200,-
7510653,exome,chr2,+,170667800,170668193,SSB,exonic,,GOOD,SPLICE,2,170655321,170668571,+
4490133,exome,chr11,+,94801883,94801932,SRSF8,exonic,,GOOD,NO,11,94800040,94804387,+
7510543,exome,chr14,+,23569222,23569271,C14orf119,exonic,,GOOD,NO,14,23564682,23569665,+
3940201,exome,chr13,+,64314353,64314924,OR7E156P,exonic,,GOOD,SPLICE,13,64311567,64316701,+
3120332,exome,chr13,+,64314368,64314939,OR7E156P,exonic,,GOOD,SPLICE,13,64311567,64316701,+
4860114,exome,chr2,+,237490432,237490481,ACKR3,exonic,,GOOD,NO,2,237478379,237490994,+
4850746,exome,chr12,-,55039395,55039444,DCD,exonic,,GOOD,NO,12,55038374,55042277,-
6060044,exome,chr5,-,1253664,1253713,TERT,exonic,,GOOD,NO,5,1253286,1295162,-
2850450,exome,chr20,+,23353344,23353393,GZF1,exonic,,GOOD,NO,20,23342768,23353698,+
2900368,exome,chrX,-,20190981,20193322,RPS6KA3,exonic,,GOOD,SPLICE,X,20168028,20284750,-
360427,exome,chr11,-,125359391,125359440,FEZ1,exonic,,GOOD,NO,11,125315640,125366206,-
3930168,exome,chr11,-,125358806,125358855,FEZ1,exonic,,GOOD,NO,11,125315640,125366206,-
4490687,exome,chr9,-,136028416,136028465,GBGT1,exonic,,GOOD,NO,9,136028334,136039332,-
2230408,exome,chr15,-,52414237,52414286,GNB5,exonic,,GOOD,NO,15,52413122,52483565,-
580470,exome,chr10,+,27475744,27475793,MASTL,exonic,,GOOD,NO,10,27443752,27476882,+
20521,exome,chr10,+,27475339,27475388,MASTL,exonic,,GOOD,NO,10,27443752,27476882,+
1010253,exome,chr10,-,104847938,104847987,NT5C2,exonic,,GOOD,NO,10,104847773,104953063,-
4850296,exome,chrX,-,153213076,153213125,HCFC1,exonic,,GOOD,NO,X,153213007,153236819,-
5960044,exome,chr3,-,45151890,45151939,CDCP1,exonic,,GOOD,NO,3,45123765,45187914,-
150463,exome,chr3,-,45153586,45153635,CDCP1,exonic,,GOOD,NO,3,45123765,45187914,-
60215,exome,chr3,-,45152024,45152073,CDCP1,exonic,,GOOD,NO,3,45123765,45187914,-
6590068,exome,chr15,-,79265661,79265710,RASGRF1,exonic,,GOOD,NO,15,79252288,79383215,-
130528,exome,chr1,-,17308016,17308065,MFAP2,exonic,,GOOD,NO,1,17300998,17308081,-
1010719,exome,chr11,+,61563783,61563832,FEN1,exonic,,GOOD,NO,11,61560108,61564714,+
3370703,exome,chr11,+,61564459,61564508,FEN1,exonic,,GOOD,NO,11,61560108,61564714,+
6250047,exome,chr12,+,51865245,51865294,SLC4A8,exonic,,GOOD,NO,12,51785100,51909547,+
520129,exome,chr19,-,56701389,56701438,ZSCAN5B,exonic,,GOOD,NO,19,56701057,56704421,-
7510164,exome,chr15,+,75313488,75313537,SCAMP5,exonic,,GOOD,NO,15,75287875,75313836,+
1570133,exome,chr3,+,12851682,12851731,CAND2,exonic,,GOOD,NO,3,12838170,12876313,+
6290189,exome,chr4,-,69403038,69403087,UGT2B17,exonic,,GOOD,NO,4,69402902,69434245,-
2350564,exome,chr4,-,69426357,69431309,UGT2B17,exonic,,GOOD,SPLICE,4,69402902,69434245,-
6860392,exome,chr4,-,69403475,69403524,UGT2B17,exonic,,GOOD,NO,4,69402902,69434245,-
4010681,exome,chr12,+,9810217,9810266,LOC374443,exonic,,GOOD,NO,12,9769879,9811010,+
6100110,exome,chr16,-,31003560,31003609,STX1B,exonic,,GOOD,NO,16,31000576,31021959,-
5910403,exome,chr17,-,46799757,46799806,PRAC1,exonic,,GOOD,NO,17,46799081,46799882,-
4060592,exome,chr17,-,46799756,46799805,PRAC1,exonic,,GOOD,NO,17,46799081,46799882,-
6100162,exome,chr4,-,74902597,74902646,CXCL3,exonic,,GOOD,NO,4,74902311,74904490,-
2710564,exome,chr15,-,45385127,45385176,DUOX2,exonic,,GOOD,NO,15,45384851,45406359,-
1090291,exome,chr22,+,32302793,32302842,DEPDC5,exonic,,GOOD,NO,22,32149936,32303020,+
2510592,exome,chr6,-,70386163,70386390,LMBRD1,exonic,,GOOD,SPLICE,6,70385640,70507049,-
3520059,exome,chr11,+,123810933,123810982,OR4D5,exonic,,GOOD,NO,11,123810323,123811280,+
5910519,exome,chr22,+,29838145,29838194,RFPL1,exonic,,GOOD,NO,22,29834571,29838444,+
4280484,exome,chr6,-,99721063,99721112,FAXC,exonic,,GOOD,NO,6,99720792,99797531,-
990168,exome,chr10,-,50315663,50315712,VSTM4,exonic,,GOOD,NO,10,50222289,50323577,-
4280678,exome,chr5,-,42800868,42800917,SEPP1,exonic,,GOOD,NO,5,42799981,42812024,-
4180452,exome,chr1,+,169101531,169101580,ATP1B1,exonic,,GOOD,NO,1,169075946,169101960,+
6060482,exome,chr1,+,169101305,169101354,ATP1B1,exonic,,GOOD,NO,1,169075946,169101960,+
1340553,exome,chr9,-,107288651,107288700,OR13C4,exonic,,GOOD,NO,9,107288533,107289490,-
7560202,exome,chr16,-,18816852,18816901,SMG1,exonic,,GOOD,NO,16,18816174,18937726,-
1660646,exome,chr2,+,152332336,152332385,RIF1,exonic,,GOOD,NO,2,152266396,152333860,+
2320008,exome,chr2,+,152322392,152322441,RIF1,exonic,,GOOD,NO,2,152266396,152333860,+
6380450,exome,chr7,-,96251355,96251404,LOC100506136,exonic,,GOOD,NO,7,96250968,96293650,-
6220189,exome,chr17,-,46673300,46673349,HOXB6,exonic,,GOOD,NO,17,46673098,46682334,-
430403,exome,chr17,-,46681847,46681896,HOXB6,exonic,,GOOD,NO,17,46673098,46682334,-
2630239,exome,chr1,+,3350320,3350369,PRDM16,exonic,,GOOD,NO,1,2985741,3355185,+
2120343,exome,chr1,+,3350243,3350292,PRDM16,exonic,,GOOD,NO,1,2985741,3355185,+
3830600,exome,chr1,+,3347668,3348574,PRDM16,exonic,,GOOD,SPLICE,1,2985741,3355185,+
6520121,exome,chr2,-,135738873,135738922,MAP3K19,exonic,,GOOD,NO,2,135722060,135782248,-
6760463,exome,chr16,+,88809809,88809858,LOC339059,exonic,,GOOD,NO,16,88809174,88812156,+
3290091,exome,chr9,-,34086706,34086755,DCAF12,exonic,,GOOD,NO,9,34086380,34126771,-
2260408,exome,chr9,+,97847774,97847823,MIR27B,exonic,,GOOD,NO,9,97847726,97847823,+
2340278,exome,chr10,+,65225595,65225644,JMJD1C-AS1,exonic,,GOOD,NO,10,65224988,65226322,+
2490687,exome,chr10,-,64927341,64927390,JMJD1C,exonic,,GOOD,NO,10,64926980,65281835,-
6960523,exome,chr10,-,64928323,64936102,JMJD1C,exonic,,GOOD,SPLICE,10,64926980,65281835,-
620603,exome,chr5,+,108530693,108530742,FER,exonic,,GOOD,NO,5,108083522,108532541,+
5080242,exome,chr3,+,44903384,44903433,MIR564,exonic,,GOOD,NO,3,44903379,44903473,+
870187,exome,chr3,-,112534693,112534742,CD200R1L,exonic,,GOOD,NO,3,112534555,112564797,-
3780431,exome,chr3,-,112534733,112534782,CD200R1L,exonic,,GOOD,NO,3,112534555,112564797,-
6620484,exome,chr2,+,220331495,220331544,SPEG,exonic,,GOOD,NO,2,220299699,220358354,+
5360243,exome,chr3,-,124482315,124482364,ITGB5,exonic,,GOOD,NO,3,124480794,124606152,-
2490411,exome,chr3,-,124482063,124482112,ITGB5,exonic,,GOOD,NO,3,124480794,124606152,-
2650114,exome,chr3,-,124481930,124481979,ITGB5,exonic,,GOOD,NO,3,124480794,124606152,-
6940242,exome,chr3,+,9789507,9789556,BRPF1,exonic,,GOOD,NO,3,9773412,9789701,+
6350315,exome,chr5,-,135469683,135469732,SMAD5-AS1,exonic,,GOOD,NO,5,135465202,135470579,-
4210711,exome,chr3,-,186936061,186936110,MASP1,exonic,,GOOD,NO,3,186933872,187009810,-
4220593,exome,chr19,-,45015129,45015178,CEACAM20,exonic,,GOOD,NO,19,45010210,45033548,-
1300392,exome,chr8,-,144806351,144806400,FAM83H,exonic,,GOOD,NO,8,144806102,144815914,-
2710114,exome,chr1,-,1716837,1716886,GNB1,exonic,,GOOD,NO,1,1716723,1822556,-
6860471,exome,chr18,-,74069791,74069840,ZNF516,exonic,,GOOD,NO,18,74069636,74207146,-
60491,exome,chr22,+,18981966,18982015,DGCR5,exonic,,GOOD,NO,22,18958010,19018755,+
1850477,exome,chr11,-,119061498,119061547,CCDC153,exonic,,GOOD,NO,11,119060962,119066584,-
6650398,exome,chr19,-,1880096,1880925,ABHD17A,exonic,,GOOD,SPLICE,19,1876974,1885518,-
670050,exome,chr1,-,182635136,182636023,RGS8,exonic,,GOOD,SPLICE,1,182610948,182642067,-
4010494,exome,chr7,+,138987025,138987074,UBN2,exonic,,GOOD,NO,7,138916230,138992982,+
2340653,exome,chr7,+,138992366,138992415,UBN2,exonic,,GOOD,NO,7,138916230,138992982,+
1440768,exome,chr17,+,61504503,61504552,TANC2,exonic,,GOOD,NO,17,61086897,61505067,+
4560274,exome,chr7,-,71801911,71801960,CALN1,exonic,,GOOD,NO,7,71244475,71877360,-
1010102,exome,chr2,-,56210140,56210189,MIR217,exonic,,GOOD,NO,2,56210101,56210211,-
6370736,exome,chrX,-,20142985,20143034,EIF1AX,exonic,,GOOD,NO,X,20142635,20159966,-
3930296,exome,chrX,-,20148703,20150326,EIF1AX,exonic,,GOOD,SPLICE,X,20142635,20159966,-
3120156,exome,chr8,+,125991229,125991278,ZNF572,exonic,,GOOD,NO,8,125985538,125991630,+
4230156,exome,chr4,+,74285311,74285974,ALB,exonic,,GOOD,SPLICE,4,74269971,74287129,+
5910010,exome,chr4,+,74283368,74283835,ALB,exonic,,GOOD,SPLICE,4,74269971,74287129,+
1070228,exome,chr2,+,73119046,73119095,SPR,exonic,,GOOD,NO,2,73114511,73119289,+
4220398,exome,chr8,-,143954161,143954210,CYP11B1,exonic,,GOOD,NO,8,143953772,143961236,-
4900484,exome,chr1,+,218504667,218504716,RRP15,exonic,,GOOD,NO,1,218458628,218511325,+
6250431,exome,chr2,-,29415663,29415712,ALK,exonic,,GOOD,NO,2,29415639,30144477,-
2640647,exome,chr1,+,204943406,204943821,NFASC,exonic,,GOOD,SPLICE,1,204797781,204991950,+
580259,exome,chr1,-,159283643,159283692,OR10J3,exonic,,GOOD,NO,1,159283459,159284449,-
4250471,exome,chr21,-,19642306,19642355,TMPRSS15,exonic,,GOOD,NO,21,19641432,19775970,-
1850681,exome,chr20,-,33866893,33866942,EIF6,exonic,,GOOD,NO,20,33866708,33872619,-
4150348,exome,chr20,-,33872113,33872162,EIF6,exonic,,GOOD,NO,20,33866708,33872619,-
3290435,exome,chr13,+,114294993,114295042,TFDP1,exonic,,GOOD,NO,13,114239002,114295788,+
510487,exome,chr13,+,114295276,114295325,TFDP1,exonic,,GOOD,NO,13,114239002,114295788,+
2750673,exome,chr13,+,88331665,88331714,SLITRK5,exonic,,GOOD,NO,13,88324869,88331870,+
1820315,exome,chr4,+,76489605,76489654,C4orf26,exonic,,GOOD,NO,4,76481257,76491103,+
3120730,exome,chr2,-,169985239,169985288,LRP2,exonic,,GOOD,NO,2,169983618,170219122,-
6620044,exome,chr2,+,68882385,68882434,PROKR1,exonic,,GOOD,NO,2,68872953,68882708,+
5420189,exome,chrX,+,7811980,7812029,VCX,exonic,,GOOD,NO,X,7810302,7812184,+
4250563,exome,chr2,-,20448937,20448986,PUM2,exonic,,GOOD,NO,2,20448452,20550611,-
1410600,exome,chr13,+,50588309,50588358,TRIM13,exonic,,GOOD,NO,13,50571142,50592603,+
1170523,exome,chr13,+,50575131,50575180,TRIM13,exonic,,GOOD,NO,13,50571142,50592603,+
1190497,exome,chr13,+,50591839,50591888,TRIM13,exonic,,GOOD,NO,13,50571142,50592603,+
3130494,exome,chr14,+,102689763,102689812,WDR20,exonic,,GOOD,NO,14,102606188,102690010,+
6220615,exome,chr17,+,30807215,30807555,PSMD11,exonic,,GOOD,SPLICE,17,30771480,30810337,+
3390372,exome,chr12,+,41463889,41463938,CNTN1,exonic,,GOOD,NO,12,41086243,41466213,+
2970746,exome,chr19,-,5783212,5783261,PRR22,exonic,,GOOD,NO,19,5782970,5784776,-
4060168,exome,chrX,-,145078193,145078242,MIR892A,exonic,,GOOD,NO,X,145078186,145078261,-
6110369,exome,chr3,+,137907245,137907294,ARMC8,exonic,,GOOD,NO,3,137906089,138017228,+
2000328,exome,chr7,-,99705641,99705690,TAF6,exonic,,GOOD,NO,7,99704692,99717481,-
4010097,exome,chr6,-,153292332,153292381,FBXO5,exonic,,GOOD,NO,6,153291657,153304740,-
5670255,exome,chr6,-,153291931,153291980,FBXO5,exonic,,GOOD,NO,6,153291657,153304740,-
6580300,exome,chr12,-,5672100,5672149,ANO2,exonic,,GOOD,NO,12,5671816,6055398,-
6350706,exome,chr5,+,142605613,142605662,ARHGAP26,exonic,,GOOD,NO,5,142150291,142608572,+
6650408,exome,chr19,-,19734682,19734731,LPAR2,exonic,,GOOD,NO,19,19734465,19739039,-
6580731,exome,chr19,+,10942221,10942270,DNM2,exonic,,GOOD,NO,19,10828728,10942586,+
2640161,exome,chr21,+,48056406,48056455,PRMT2,exonic,,GOOD,NO,21,48055506,48085036,+
730162,exome,chr8,-,146155840,146155889,ZNF16,exonic,,GOOD,NO,8,146155743,146176274,-
7560370,exome,chr8,-,146156017,146156066,ZNF16,exonic,,GOOD,NO,8,146155743,146176274,-
50500,exome,chr16,-,71600964,71601013,TAT,exonic,,GOOD,NO,16,71600753,71610998,-
110136,exome,chr5,+,176722371,176722420,NSD1,exonic,,GOOD,NO,5,176560079,176727214,+
